note,time,duration
45,61440,380
45,61824,380
45,62208,380
45,62592,380
45,62976,380
45,63360,380
45,63744,188
40,63936,188
43,64128,380
45,64512,380
45,64896,380
45,65280,380
45,65664,380
45,66048,380
45,66432,380
45,66816,188
40,67008,188
43,67200,380
45,67584,380
45,67968,380
45,68352,380
45,68736,380
45,69120,380
45,69504,380
45,69888,188
40,70080,188
43,70272,380
45,70656,380
45,71040,380
45,71424,380
45,71808,380
45,72192,380
45,72576,380
45,72960,188
40,73152,188
43,73344,380
41,73728,380
38,74112,188
36,74304,188
41,74496,380
38,74880,188
36,75072,188
43,75264,380
40,75648,188
38,75840,188
43,76032,380
40,76416,188
38,76608,188
45,76800,380
45,77184,188
43,77376,188
45,77568,380
45,77952,188
43,78144,188
45,78336,380
45,78720,188
43,78912,188
45,79104,380
45,79488,380
41,79872,380
38,80256,188
36,80448,188
41,80640,380
38,81024,188
36,81216,188
43,81408,380
40,81792,188
38,81984,188
43,82176,380
40,82560,188
38,82752,188
36,82944,380
36,83328,188
35,83520,188
36,83712,380
36,84096,188
35,84288,188
36,84480,380
36,84864,188
35,85056,188
36,85248,380
36,85632,380
41,86016,380
38,86400,188
36,86592,188
41,86784,380
38,87168,188
36,87360,188
43,87552,380
40,87936,188
38,88128,188
43,88320,380
40,88704,188
38,88896,188
45,89088,380
45,89472,188
43,89664,188
45,89856,380
45,90240,188
43,90432,188
45,90624,380
45,91008,188
43,91200,188
45,91392,380
45,91776,380
41,92160,380
38,92544,188
36,92736,188
41,92928,380
38,93312,188
36,93504,188
43,93696,380
40,94080,188
38,94272,188
43,94464,380
40,94848,188
38,95040,188
36,95232,380
36,95616,188
35,95808,188
36,96000,380
36,96384,188
35,96576,188
36,96768,380
36,97152,188
35,97344,188
36,97536,380
36,97920,380
41,98304,380
38,98688,188
36,98880,188
41,99072,380
38,99456,188
36,99648,188
43,99840,380
40,100224,188
38,100416,188
43,100608,380
40,100992,188
38,101184,188
41,101376,380
40,101760,380
38,102144,380
38,102528,380
35,102912,380
33,103296,380
35,103680,380
38,104064,380
43,104448,380
41,104832,380
40,105216,380
38,105600,380
43,105984,380
41,106368,380
40,106752,380
38,107136,380
41,107520,380
40,107904,380
38,108288,380
38,108672,380
35,109056,380
33,109440,380
35,109824,380
38,110208,380
43,110592,380
41,110976,380
40,111360,380
38,111744,380
43,112128,380
41,112512,380
40,112896,380
38,113280,380
41,114048,188
40,114240,188
38,114432,188
33,114624,572
41,115200,188
40,115392,188
38,115584,188
33,115776,188
33,115968,764
33,116736,380
47,117120,188
45,117312,188
43,117504,188
38,117696,572
47,118272,188
45,118464,188
43,118656,188
38,118848,188
38,119040,764
45,119808,380
45,120192,380
45,120576,380
45,120960,380
45,121344,380
45,121728,380
45,122112,188
40,122304,188
43,122496,380
45,122880,380
45,123264,380
45,123648,380
45,124032,380
45,124416,380
45,124800,380
45,125184,188
40,125376,188
43,125568,380
45,125952,380
45,126336,380
45,126720,380
45,127104,380
45,127488,380
45,127872,380
45,128256,188
40,128448,188
43,128640,380
45,129024,380
45,129408,380
45,129792,380
45,130176,380
45,130560,380
45,130944,380
45,131328,188
40,131520,188
43,131712,380
43,132096,380
40,132480,188
38,132672,188
43,132864,380
40,133248,188
38,133440,188
45,133632,380
45,134016,380
45,134400,380
45,134784,380
45,135168,380
45,135552,380
45,135936,188
40,136128,188
43,136320,380
45,136704,380
45,137088,380
45,137472,380
45,137856,380
45,138240,380
45,138624,380
45,139008,188
40,139200,188
43,139392,380
45,139776,380
45,140160,380
45,140544,380
45,140928,380
45,141312,380
45,141696,380
45,142080,188
40,142272,188
43,142464,380
45,142848,380
45,143232,380
45,143616,380
45,144000,380
45,144384,380
45,144768,380
45,145152,188
40,145344,188
43,145536,380
45,145920,380
45,146304,380
45,146688,380
45,147072,380
45,147456,380
45,147840,380
45,148224,188
40,148416,188
43,148608,380
45,148992,380
45,149376,380
45,149760,380
45,150144,380
45,150528,380
45,150912,380
45,151296,188
40,151488,188
43,151680,380
45,152064,380
45,152448,380
45,152832,380
45,153216,380
45,153600,380
45,153984,380
45,154368,188
40,154560,188
43,154752,380
45,155136,380
45,155520,380
45,155904,380
45,156288,380
45,156672,380
45,157056,380
45,157440,188
40,157632,188
43,157824,380
45,158208,380
45,158592,380
45,158976,380
45,159360,380
45,159744,380
45,160128,380
45,160512,188
40,160704,188
43,160896,380
45,161280,380
45,161664,380
45,162048,380
45,162432,380
45,162816,380
45,163200,380
45,163584,188
40,163776,188
43,163968,380
45,164352,380
45,164736,380
45,165120,380
45,165504,380
45,165888,380
45,166272,380
45,166656,188
40,166848,188
43,167040,380
